# Parity manifest: which comparison tier each corpus input and
# observable is entitled to. Published evidence, regenerated by
# `zig build parity-manifest -Denable-oracle=true`; the portable
# gate lives in conformance/parity_expectations.tsv.
#
# Coordinate deviations are in bond lengths (one bond = 50 units)
# and are per-(architecture, toolchain, optimize-mode) values: they
# describe the build that produced this file, not a promise about
# any other build.
#
# member	bucket	atoms	status	clean_pose	arch_unstable	order_unstable	arch_max_dev_bl	order_max_dev_bl
adversarial/279	tiny	6	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/280	medium	46	ok	0	coordinates,component_transforms,component_transforms_set	-	0.243	0.000
adversarial/281	medium	30	ok	0	coordinates,component_transforms,component_transforms_set	-	0.022	0.000
adversarial/282	medium	49	ok	0	coordinates,component_transforms,component_transforms_set	-	9.896	0.000
adversarial/283	medium	30	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/284	small	22	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/285	medium	32	ok	0	coordinates,component_transforms,component_transforms_set	-	2.185	0.000
adversarial/286	large	65	ok	0	coordinates,component_transforms,component_transforms_set	-	7.781	0.000
adversarial/287	medium	49	ok	0	coordinates,component_transforms,component_transforms_set	-	17.947	0.000
adversarial/288	small	19	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/289	small	10	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/290	large	55	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/291	small	12	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/292	huge	75	ok	0	coordinates,component_transforms,component_transforms_set	-	0.002	0.000
adversarial/293	medium	49	ok	0	coordinates,component_transforms,component_transforms_set	-	0.247	0.000
adversarial/294	medium	47	ok	0	coordinates,component_transforms,component_transforms_set	-	0.008	0.000
adversarial/295	large	54	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/296	small	29	ok	0	coordinates,component_transforms,component_transforms_set	-	0.004	0.000
adversarial/297	medium	44	ok	0	coordinates,component_transforms,component_transforms_set	-	0.021	0.000
adversarial/298	small	14	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/299	medium	48	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/300	small	12	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/301	huge	80	ok	0	coordinates,component_transforms,component_transforms_set	-	0.003	0.000
adversarial/302	large	67	ok	0	coordinates,component_transforms,component_transforms_set	-	0.086	0.000
adversarial/303	small	12	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/304	medium	48	ok	0	coordinates,component_transforms,component_transforms_set	-	0.013	0.000
adversarial/305	medium	46	ok	0	coordinates,component_transforms,component_transforms_set	-	1.718	0.000
adversarial/306	small	17	ok	1	coordinates,component_transforms,component_transforms_set	-	0.008	0.000
adversarial/307	large	59	ok	0	coordinates,component_transforms,component_transforms_set	-	0.003	0.000
adversarial/308	large	53	ok	0	coordinates,component_transforms,component_transforms_set	-	0.016	0.000
adversarial/309	medium	36	ok	0	coordinates,component_transforms,component_transforms_set	-	0.494	0.000
adversarial/310	small	26	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/311	medium	32	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/312	small	27	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/313	tiny	8	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/314	large	64	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/315	small	22	ok	0	coordinates,component_transforms,component_transforms_set	-	6.008	0.000
adversarial/316	medium	30	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/317	medium	42	ok	0	coordinates,component_transforms,component_transforms_set	-	0.002	0.000
adversarial/318	large	50	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/319	medium	33	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/320	medium	38	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/321	medium	35	ok	0	coordinates,component_transforms,component_transforms_set	-	0.027	0.000
adversarial/322	tiny	7	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/323	small	26	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/324	small	21	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/325	medium	45	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/326	tiny	8	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/327	small	16	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/328	medium	33	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/329	large	61	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/330	medium	49	ok	0	coordinates,component_transforms,component_transforms_set	-	22.851	0.000
adversarial/331	medium	44	ok	0	coordinates,component_transforms,component_transforms_set	-	0.002	0.000
adversarial/332	medium	38	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/333	small	15	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/334	small	26	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/335	medium	30	ok	0	coordinates,component_transforms,component_transforms_set	-	0.006	0.000
adversarial/336	large	67	ok	0	coordinates,component_transforms,component_transforms_set	-	0.002	0.000
adversarial/337	small	18	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/338	small	16	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/339	medium	36	ok	0	coordinates,component_transforms,component_transforms_set	-	8.554	0.000
adversarial/340	huge	77	ok	0	coordinates,component_transforms,component_transforms_set	-	6.098	0.000
adversarial/341	tiny	5	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/342	medium	39	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/343	medium	38	ok	0	coordinates,component_transforms,component_transforms_set	-	2.202	0.000
adversarial/344	small	28	ok	0	coordinates,component_transforms,component_transforms_set	-	0.043	0.000
adversarial/345	medium	41	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/346	small	11	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/347	large	59	ok	0	coordinates,component_transforms,component_transforms_set	-	25.007	0.000
adversarial/348	large	63	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/349	medium	30	ok	0	coordinates,component_transforms,component_transforms_set	-	11.732	0.000
adversarial/350	small	25	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/351	small	18	ok	0	coordinates,dofs,dofs_set,component_transforms,component_transforms_set	-	7.488	0.000
adversarial/352	tiny	8	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/353	tiny	3	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/354	medium	46	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/355	medium	35	ok	0	coordinates,component_transforms,component_transforms_set	-	0.014	0.000
adversarial/356	large	62	ok	0	coordinates,component_transforms,component_transforms_set	-	0.173	0.000
adversarial/357	medium	32	ok	0	coordinates,component_transforms,component_transforms_set	-	8.375	0.000
adversarial/358	small	13	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/359	medium	35	ok	0	coordinates,component_transforms,component_transforms_set	-	12.055	0.000
adversarial/360	huge	71	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/361	medium	42	ok	0	coordinates,component_transforms,component_transforms_set	-	11.264	0.000
adversarial/362	medium	30	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/363	small	29	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/364	large	65	ok	0	coordinates,component_transforms,component_transforms_set	-	0.027	0.000
adversarial/365	medium	38	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/366	medium	36	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/367	small	25	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/368	medium	35	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/369	tiny	9	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/370	large	63	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/371	small	11	ok	0	coordinates,dofs,dofs_set,dof_penalties,dof_penalties_set,component_transforms,component_transforms_set	-	8.597	0.000
adversarial/372	large	54	ok	0	coordinates,component_transforms,component_transforms_set	-	0.006	0.000
adversarial/373	small	20	ok	0	coordinates,component_transforms,component_transforms_set	-	0.009	0.000
adversarial/374	large	68	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/375	large	63	ok	0	coordinates,component_transforms,component_transforms_set	-	6.418	0.000
adversarial/376	large	57	ok	0	coordinates,component_transforms,component_transforms_set	-	11.001	0.000
adversarial/377	large	56	ok	0	coordinates,component_transforms,component_transforms_set	-	14.565	0.000
adversarial/378	medium	33	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/379	large	51	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/380	huge	84	ok	0	coordinates,component_transforms,component_transforms_set	-	0.002	0.000
adversarial/381	tiny	3	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/382	medium	33	ok	0	coordinates,component_transforms,component_transforms_set	-	0.002	0.000
adversarial/383	small	19	ok	0	coordinates,component_transforms,component_transforms_set	-	0.137	0.000
adversarial/384	small	29	ok	0	coordinates,component_transforms,component_transforms_set	-	0.030	0.000
adversarial/385	tiny	7	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/386	small	15	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/387	medium	46	ok	0	coordinates,component_transforms,component_transforms_set	-	0.011	0.000
adversarial/388	small	13	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/389	small	19	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/390	large	55	ok	0	coordinates,component_transforms,component_transforms_set	-	0.004	0.000
adversarial/391	large	58	ok	0	coordinates,component_transforms,component_transforms_set	-	2.000	0.000
adversarial/392	medium	33	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/393	tiny	9	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/394	small	26	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/395	tiny	8	ok	1	coordinates,component_transforms,component_transforms_set	-	0.005	0.000
adversarial/396	tiny	7	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/397	small	14	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/398	large	54	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/399	small	19	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/400	large	50	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/401	small	20	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/402	tiny	8	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/403	small	23	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/404	medium	37	ok	1	coordinates,component_transforms,component_transforms_set	-	0.002	0.000
adversarial/405	medium	36	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/406	large	52	ok	0	coordinates,component_transforms,component_transforms_set	-	14.625	0.000
adversarial/407	tiny	9	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/408	small	29	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/409	medium	34	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/410	small	27	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/411	medium	39	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/412	medium	49	ok	0	coordinates,component_transforms,component_transforms_set	-	3.010	0.000
adversarial/413	medium	40	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/414	small	25	ok	0	coordinates,component_transforms,component_transforms_set	-	1.035	0.000
adversarial/415	small	27	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/416	large	53	ok	0	coordinates,component_transforms,component_transforms_set	-	21.054	0.000
adversarial/417	medium	46	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/418	small	21	ok	1	coordinates,component_transforms,component_transforms_set	-	0.018	0.000
adversarial/419	medium	31	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/420	small	18	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/421	small	26	ok	0	coordinates,component_transforms,component_transforms_set	-	0.004	0.000
adversarial/422	medium	38	ok	1	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/423	small	11	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/424	tiny	9	ok	1	coordinates,component_transforms,component_transforms_set	-	4.614	0.000
adversarial/425	large	60	ok	0	coordinates,component_transforms,component_transforms_set	-	0.002	0.000
adversarial/426	small	28	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/427	small	19	ok	1	coordinates,component_transforms,component_transforms_set	-	7.701	0.000
adversarial/428	medium	33	ok	0	coordinates,dofs,dofs_set,dof_penalties,dof_penalties_set,component_transforms,component_transforms_set	-	2.987	0.000
adversarial/429	small	28	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/430	small	10	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/431	medium	42	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/432	small	27	ok	0	coordinates,component_transforms,component_transforms_set	-	4.509	0.000
adversarial/433	medium	30	ok	0	coordinates,component_transforms,component_transforms_set	-	1.296	0.000
adversarial/434	small	22	ok	0	coordinates,component_transforms,component_transforms_set	-	0.013	0.000
adversarial/435	small	23	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/436	medium	44	ok	0	coordinates,component_transforms,component_transforms_set	-	0.003	0.000
adversarial/437	small	26	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/438	small	13	ok	1	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/439	small	17	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/440	small	22	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
adversarial/441	small	13	ok	1	-	-	0.000	0.000
adversarial/442	medium	35	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/443	medium	44	ok	0	coordinates,component_transforms,component_transforms_set	-	0.055	0.000
adversarial/444	small	26	ok	0	component_transforms,component_transforms_set	-	0.000	0.000
adversarial/445	large	59	ok	0	coordinates,component_transforms,component_transforms_set	-	6.906	0.000
adversarial/446	large	59	ok	0	coordinates,component_transforms,component_transforms_set	-	22.402	0.000
adversarial/447	medium	30	ok	0	coordinates,component_transforms,component_transforms_set	-	4.250	0.000
adversarial/448	small	27	ok	0	coordinates,component_transforms,component_transforms_set	-	0.000	0.000
adversarial/449	tiny	5	ok	1	-	-	0.000	0.000
adversarial/450	medium	45	ok	0	coordinates,component_transforms,component_transforms_set	-	0.006	0.000
adversarial/451	small	16	ok	0	coordinates,component_transforms,component_transforms_set	-	0.001	0.000
